"sim.id","model","name","LH","aicc","delta.aicc","w","tau0","gamma","lamb0","mu0","alpha","beta","eps"
"4074-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",3626.416933,-7246.822577,782.0399362,0,NA,NA,0.021389072,6.78e-09,NA,-0.004548886,NA
"4074-30000","4c","Birth-death constant extinction fraction (coalescent approx)",3909.730521,-7813.449753,215.4127609,0,NA,NA,0.010928363,NA,0.021135559,NA,0.40377371
"4074-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",4018.440669,-8028.862514,0,1,NA,NA,0.012823162,0.012823161,0.020274308,0.004863403,NA
"4074-30000","5","Pure birth constant speciation (coalescent approx)",3626.416968,-7250.832057,778.030457,0,NA,NA,0.021388672,NA,NA,NA,NA
"4074-30000","6","Pure birth varying speciation (coalescent approx)",3898.727033,-7793.448424,235.41409,0,NA,NA,0.010360851,NA,0.016964345,NA,NA
"4075","1","Equilibrium constant rate",4795.060661,-9588.119497,618.886274,0,0.08097,NA,NA,NA,NA,NA,NA
"4075","2","Equilibrium variable rate",4967.984367,-9931.963255,275.0425163,0,0.055013827,0.015702684,NA,NA,NA,NA,NA
"4075","3","Birth-death constant rates (coalescent approx)",4967.985062,-9931.964645,275.0411263,0,NA,NA,0.054945073,0.039226054,NA,NA,NA
"4075","4a","Birth-death varying speciation constant extinction (coalescent approx)",5106.508367,-10207.00577,0,1,NA,NA,0.056756743,0.056756739,0.005290516,NA,NA
"4075","4b","Birth-death constant speciation varying extinction (coalescent approx)",5098.255598,-10190.50023,16.50553796,0,NA,NA,0.061477265,0.061477264,NA,-0.008747447,NA
"4075","4c","Birth-death constant extinction fraction (coalescent approx)",5000.993607,-9995.97625,211.0295207,0,NA,NA,0.052440981,NA,0.009542211,NA,0.889708486
"4075","4d","Birth-death varying speciation and extinction (coalescent approx)",5031.021906,-10054.02553,152.9802401,0,NA,NA,0.0566115,0.0566115,-0.006155491,-0.030554529,NA
"4075","5","Pure birth constant speciation (coalescent approx)",4783.989532,-9565.977238,641.0285333,0,NA,NA,0.029212891,NA,NA,NA,NA
"4075","6","Pure birth varying speciation (coalescent approx)",4844.699991,-9685.394503,521.6112676,0,NA,NA,0.038557525,NA,-0.007463278,NA,NA
"4075-30000","1","Equilibrium constant rate",3272.253463,-6542.505087,2473.432062,0,0.04117,NA,NA,NA,NA,NA,NA
"4075-30000","2","Equilibrium variable rate",4157.688647,-8311.371774,704.5653749,0,0.010681568,0.043149797,NA,NA,NA,NA,NA
"4075-30000","3","Birth-death constant rates (coalescent approx)",3963.887019,-7923.768519,1092.16863,0,NA,NA,0.023969818,2.29e-09,NA,NA,NA
"4075-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",4510.974097,-9015.937149,0,1,NA,NA,0.013689011,0.013689003,0.023554717,NA,NA
"4075-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",3963.887043,-7921.763042,1094.174107,0,NA,NA,0.023966844,4.98e-09,NA,-0.005264772,NA
"4075-30000","4c","Birth-death constant extinction fraction (coalescent approx)",4410.022082,-8814.033119,201.9040291,0,NA,NA,0.009507026,NA,0.028181235,NA,0.247010373
"4075-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",4482.171321,-8956.324227,59.61292197,0,NA,NA,0.011570128,0.011569941,0.024062357,-0.020569609,NA
"4075-30000","5","Pure birth constant speciation (coalescent approx)",3963.887075,-7925.772311,1090.164837,0,NA,NA,0.023966797,NA,NA,NA,NA
"4075-30000","6","Pure birth varying speciation (coalescent approx)",4406.161264,-8808.317008,207.6201411,0,NA,NA,0.009241268,NA,0.02550069,NA,NA
"4076","1","Equilibrium constant rate",5129.454585,-10256.90737,561.6613136,0,0.08965,NA,NA,NA,NA,NA,NA
"4076","2","Equilibrium variable rate",5279.034527,-10554.06366,264.5050276,0,0.063112615,0.015248995,NA,NA,NA,NA,NA
"4076","3","Birth-death constant rates (coalescent approx)",5279.034837,-10554.06428,264.5044072,0,NA,NA,0.063059048,0.047797166,NA,NA,NA
"4076","4a","Birth-death varying speciation constant extinction (coalescent approx)",5412.289741,-10818.56869,0,0.97,NA,NA,0.064269901,0.064269901,0.005006587,NA,NA
"4076","4b","Birth-death constant speciation varying extinction (coalescent approx)",5407.992253,-10809.97371,8.594976039,0.01,NA,NA,0.068876376,0.068876375,NA,-0.008107832,NA
"4076","4c","Birth-death constant extinction fraction (coalescent approx)",5307.459593,-10608.90839,209.6602972,0,NA,NA,0.060311245,NA,0.009252219,NA,0.903076115
"4076","4d","Birth-death varying speciation and extinction (coalescent approx)",5409.179064,-10810.34013,8.228561284,0.02,NA,NA,0.064464005,0.064463993,0.006485998,0.002250068,NA
"4076","5","Pure birth constant speciation (coalescent approx)",5043.3973,-10084.7928,733.7758845,0,NA,NA,0.031109375,NA,NA,NA,NA
"4076","6","Pure birth varying speciation (coalescent approx)",5133.289129,-10262.57286,555.995824,0,NA,NA,0.043480735,NA,-0.009547381,NA,NA
"4076-30000","1","Equilibrium constant rate",3193.344536,-6384.687198,2625.019801,0,0.04153,NA,NA,NA,NA,NA,NA
"4076-30000","2","Equilibrium variable rate",4153.593884,-8303.182147,706.5248526,0,0.009647427,0.048165778,NA,NA,NA,NA,NA
"4076-30000","3","Birth-death constant rates (coalescent approx)",3904.543298,-7805.080976,1204.626024,0,NA,NA,0.024753417,4.94e-09,NA,NA,NA
"4076-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",4507.859123,-9009.707,0,1,NA,NA,0.012217388,0.012217388,0.027264704,NA,NA
"4076-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",3904.543352,-7803.075458,1206.631541,0,NA,NA,0.024753374,2.52e-10,NA,-0.00824534,NA
"4076-30000","4c","Birth-death constant extinction fraction (coalescent approx)",4418.923831,-8831.836416,177.8705837,0,NA,NA,0.009301408,NA,0.030050785,NA,0.195769233
"4076-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",4487.07673,-8966.134707,43.57229301,0,NA,NA,0.012521794,0.012521781,0.024886801,-0.015797043,NA
"4076-30000","5","Pure birth constant speciation (coalescent approx)",3904.543268,-7807.084664,1202.622336,0,NA,NA,0.024757813,NA,NA,NA,NA
"4076-30000","6","Pure birth varying speciation (coalescent approx)",4416.869319,-8829.733017,179.9739828,0,NA,NA,0.009128483,NA,0.027840494,NA,NA
"4077","1","Equilibrium constant rate",5088.340524,-10174.67924,565.7695501,0,0.08933,NA,NA,NA,NA,NA,NA
"4077","2","Equilibrium variable rate",5250.165181,-10496.32494,244.1238511,0,0.062513451,0.015570701,NA,NA,NA,NA,NA
"4077","3","Birth-death constant rates (coalescent approx)",5250.165581,-10496.32574,244.1230505,0,NA,NA,0.062480001,0.04688263,NA,NA,NA
"4077","4a","Birth-death varying speciation constant extinction (coalescent approx)",5373.229819,-10740.44879,0,0.99,NA,NA,0.06504221,0.065042209,0.004805558,NA,NA
"4077","4b","Birth-death constant speciation varying extinction (coalescent approx)",5368.146663,-10730.28248,10.16631208,0.01,NA,NA,0.0691845,0.069184498,NA,-0.007722108,NA
"4077","4c","Birth-death constant extinction fraction (coalescent approx)",5278.386905,-10550.76297,189.6858267,0,NA,NA,0.060210116,NA,0.009333366,NA,0.904245153
"4077","4d","Birth-death varying speciation and extinction (coalescent approx)",5321.540827,-10635.06357,105.3852209,0,NA,NA,0.052664428,0.052664427,0.014991205,0.013179973,NA
"4077","5","Pure birth constant speciation (coalescent approx)",5012.409745,-10022.81768,717.6311075,0,NA,NA,0.030960938,NA,NA,NA,NA
"4077","6","Pure birth varying speciation (coalescent approx)",5112.543695,-10221.08197,519.3668232,0,NA,NA,0.043694127,NA,-0.009570906,NA,NA
"4077-30000","1","Equilibrium constant rate",3023.79698,-6045.592077,2292.117276,0,0.03885,NA,NA,NA,NA,NA,NA
"4077-30000","2","Equilibrium variable rate",3832.450058,-7660.894466,676.8148865,0,0.01076875,0.038181172,NA,NA,NA,NA,NA
"4077-30000","3","Birth-death constant rates (coalescent approx)",3676.319132,-7348.632614,989.0767386,0,NA,NA,0.022268597,3.17e-09,NA,NA,NA
"4077-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",4167.272357,-8328.533409,9.175943864,0.01,NA,NA,0.011856126,0.011856126,0.022823971,NA,NA
"4077-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",3676.319228,-7346.62715,991.0822024,0,NA,NA,0.022265809,8.95e-10,NA,-0.005063013,NA
"4077-30000","4c","Birth-death constant extinction fraction (coalescent approx)",4057.756674,-8109.502044,228.2073086,0,NA,NA,0.009351115,NA,0.02512214,NA,0.272743901
"4077-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",4172.864101,-8337.709353,0,0.99,NA,NA,0.012485806,0.012485705,0.02313532,0.005103284,NA
"4077-30000","5","Pure birth constant speciation (coalescent approx)",3676.317306,-7350.63273,987.0766232,0,NA,NA,0.02228125,NA,NA,NA,NA
"4077-30000","6","Pure birth varying speciation (coalescent approx)",4052.934803,-8101.863957,235.8453958,0,NA,NA,0.009021291,NA,0.022418769,NA,NA
"4078","1","Equilibrium constant rate",4917.706743,-9833.411664,650.9263647,0,0.08513,NA,NA,NA,NA,NA,NA
"4078","2","Equilibrium variable rate",5101.726772,-10199.44807,284.8899544,0,0.0570481,0.01728167,NA,NA,NA,NA,NA
"4078","3","Birth-death constant rates (coalescent approx)",5101.727073,-10199.44868,284.8893527,0,NA,NA,0.057077474,0.039795408,NA,NA,NA
"4078","4a","Birth-death varying speciation constant extinction (coalescent approx)",5245.174486,-10484.33803,0,1,NA,NA,0.058833614,0.058833613,0.005929925,NA,NA
"4078","4b","Birth-death constant speciation varying extinction (coalescent approx)",5233.086969,-10460.16299,24.17503397,0,NA,NA,0.06445907,0.064459067,NA,-0.009806166,NA
"4078","4c","Birth-death constant extinction fraction (coalescent approx)",5137.060598,-10268.11025,216.2277764,0,NA,NA,0.054329488,NA,0.010552182,NA,0.884764375
"4078","4d","Birth-death varying speciation and extinction (coalescent approx)",5196.766159,-10385.51407,98.82395795,0,NA,NA,0.061050649,0.061050638,-0.004111609,-0.023009602,NA
"4078","5","Pure birth constant speciation (coalescent approx)",4932.367956,-9862.73409,621.6039392,0,NA,NA,0.031140625,NA,NA,NA,NA
"4078","6","Pure birth varying speciation (coalescent approx)",4985.026229,-9966.046988,518.2910405,0,NA,NA,0.040422557,NA,-0.007498011,NA,NA
"4078-30000","1","Equilibrium constant rate",3328.309217,-6654.616565,2631.543027,0,0.04409,NA,NA,NA,NA,NA,NA
"4078-30000","2","Equilibrium variable rate",4339.933185,-8675.860757,610.2988346,0,0.010153096,0.051669691,NA,NA,NA,NA,NA
"4078-30000","3","Birth-death constant rates (coalescent approx)",4069.56972,-8135.133828,1151.025764,0,NA,NA,0.026472929,3.05e-09,NA,NA,NA
"4078-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",4646.085411,-9286.159592,0,1,NA,NA,0.014667922,0.014667921,0.025908724,NA,NA
"4078-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",4069.56955,-8133.127869,1153.031723,0,NA,NA,0.026478267,6.87e-09,NA,-0.006784681,NA
"4078-30000","4c","Birth-death constant extinction fraction (coalescent approx)",4575.490713,-9144.970195,141.1893968,0,NA,NA,0.011221555,NA,0.029522809,NA,0.275930238
"4078-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",4638.653143,-9269.287559,16.87203308,0,NA,NA,0.014566917,0.014566917,0.024592426,-0.010829456,NA
"4078-30000","5","Pure birth constant speciation (coalescent approx)",4069.56968,-8137.13749,1149.022101,0,NA,NA,0.026476563,NA,NA,NA,NA
"4078-30000","6","Pure birth varying speciation (coalescent approx)",4571.93702,-9139.868428,146.2911635,0,NA,NA,0.010941734,NA,0.026060389,NA,NA
"4079","1","Equilibrium constant rate",4849.491969,-9696.982115,620.3141183,0,0.08253,NA,NA,NA,NA,NA,NA
"4079","2","Equilibrium variable rate",5023.36845,-10042.73143,274.5648018,0,0.055977631,0.016031999,NA,NA,NA,NA,NA
"4079","3","Birth-death constant rates (coalescent approx)",5023.369808,-10042.73415,274.5620859,0,NA,NA,0.05605104,0.040030075,NA,NA,NA
"4079","4a","Birth-death varying speciation constant extinction (coalescent approx)",5161.653589,-10317.29623,0,1,NA,NA,0.057817095,0.057817093,0.005405516,NA,NA
"4079","4b","Birth-death constant speciation varying extinction (coalescent approx)",5152.67987,-10299.3488,17.94743781,0,NA,NA,0.06259469,0.062594687,NA,-0.008973426,NA
"4079","4c","Birth-death constant extinction fraction (coalescent approx)",5056.279946,-10106.54895,210.7472857,0,NA,NA,0.053494185,NA,0.009726618,NA,0.889834007
"4079","4d","Birth-death varying speciation and extinction (coalescent approx)",5131.227079,-10254.43591,62.86032371,0,NA,NA,0.06284369,0.06284369,-0.00345622,-0.016741001,NA
"4079","5","Pure birth constant speciation (coalescent approx)",4838.254918,-9674.508015,642.7882186,0,NA,NA,0.029789063,NA,NA,NA,NA
"4079","6","Pure birth varying speciation (coalescent approx)",4900.14316,-9796.28085,521.015383,0,NA,NA,0.039446849,NA,-0.007706998,NA,NA
"4079-30000","1","Equilibrium constant rate",3196.608948,-6391.216024,2449.955655,0,0.04155,NA,NA,NA,NA,NA,NA
"4079-30000","2","Equilibrium variable rate",4075.667888,-8147.330158,693.8415212,0,0.010681234,0.043740211,NA,NA,NA,NA,NA
"4079-30000","3","Birth-death constant rates (coalescent approx)",3881.387395,-7758.769172,1082.402507,0,NA,NA,0.024196063,1.57e-09,NA,NA,NA
"4079-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",4423.59146,-8841.171679,0,1,NA,NA,0.012397206,0.012397205,0.025353416,NA,NA
"4079-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",3881.387236,-7756.763231,1084.408448,0,NA,NA,0.024192395,7.95e-09,NA,-0.007543241,NA
"4079-30000","4c","Birth-death constant extinction fraction (coalescent approx)",4322.459034,-8638.906826,202.2648527,0,NA,NA,0.009778067,NA,0.028100954,NA,0.261981178
"4079-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",4346.11606,-8684.213376,156.9583035,0,NA,NA,0.014845193,0.01484199,0.018178175,-0.039896887,NA
"4079-30000","5","Pure birth constant speciation (coalescent approx)",3881.387399,-7760.772925,1080.398754,0,NA,NA,0.024195313,NA,NA,NA,NA
"4079-30000","6","Pure birth varying speciation (coalescent approx)",4318.227161,-8632.448704,208.722975,0,NA,NA,0.009502007,NA,0.025180941,NA,NA
"4080","1","Equilibrium constant rate",4954.960024,-9907.918242,569.5849477,0,0.08421,NA,NA,NA,NA,NA,NA
"4080","2","Equilibrium variable rate",5105.272366,-10206.53931,270.9638803,0,0.058957558,0.014622842,NA,NA,NA,NA,NA
"4080","3","Birth-death constant rates (coalescent approx)",5105.272788,-10206.54015,270.963036,0,NA,NA,0.05895163,0.044340304,NA,NA,NA
"4080","4a","Birth-death varying speciation constant extinction (coalescent approx)",5241.75702,-10477.50319,0,0.6,NA,NA,0.059714922,0.059714921,0.005002423,NA,NA
"4080","4b","Birth-death constant speciation varying extinction (coalescent approx)",5230.266165,-10454.52148,22.98170881,0,NA,NA,0.058805782,0.058805782,NA,-0.01008506,NA
"4080","4c","Birth-death constant extinction fraction (coalescent approx)",5134.468198,-10262.92555,214.5776437,0,NA,NA,0.056251876,NA,0.008883135,NA,0.900260015
"4080","4d","Birth-death varying speciation and extinction (coalescent approx)",5242.346553,-10476.67501,0.828175861,0.4,NA,NA,0.060529286,0.060524159,0.003426489,-0.002715367,NA
"4080","5","Pure birth constant speciation (coalescent approx)",4881.059579,-9760.117352,717.3858375,0,NA,NA,0.029460938,NA,NA,NA,NA
"4080","6","Pure birth varying speciation (coalescent approx)",4962.21719,-9920.428957,557.0742323,0,NA,NA,0.040628771,NA,-0.008737597,NA,NA
"4080-30000","1","Equilibrium constant rate",3086.809905,-6171.617957,2233.412988,0,0.03851,NA,NA,NA,NA,NA,NA
"4080-30000","2","Equilibrium variable rate",3874.12285,-7744.24014,660.7908051,0,0.011139523,0.036199313,NA,NA,NA,NA,NA
"4080-30000","3","Birth-death constant rates (coalescent approx)",3735.751758,-7467.497956,937.5329886,0,NA,NA,0.021838938,1.65e-09,NA,NA,NA
"4080-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",4199.700136,-8393.389145,11.64179969,0,NA,NA,0.013508927,0.013508926,0.019970392,NA,NA
"4080-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",3735.751772,-7465.492418,939.5385267,0,NA,NA,0.021837819,1.39e-09,NA,-0.004637474,NA
"4080-30000","4c","Birth-death constant extinction fraction (coalescent approx)",4088.812828,-8171.61453,233.4164144,0,NA,NA,0.00966402,NA,0.023794468,NA,0.306152167
"4080-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",4206.524749,-8405.030945,0,1,NA,NA,0.01227326,0.012273259,0.021782776,0.002306021,NA
"4080-30000","5","Pure birth constant speciation (coalescent approx)",3735.751755,-7469.501657,935.5292879,0,NA,NA,0.021839844,NA,NA,NA,NA
"4080-30000","6","Pure birth varying speciation (coalescent approx)",4082.392791,-8160.780022,244.2509231,0,NA,NA,0.009266164,NA,0.020788119,NA,NA
"4081","1","Equilibrium constant rate",4876.645025,-9751.288227,622.5544599,0,0.08353,NA,NA,NA,NA,NA,NA
"4081","2","Equilibrium variable rate",5060.490877,-10116.97628,256.8664032,0,0.056453817,0.016579038,NA,NA,NA,NA,NA
"4081","3","Birth-death constant rates (coalescent approx)",5060.491734,-10116.978,256.8646878,0,NA,NA,0.056501945,0.039924066,NA,NA,NA
"4081","4a","Birth-death varying speciation constant extinction (coalescent approx)",5189.926815,-10373.84269,0,1,NA,NA,0.059074451,0.059074451,0.005364726,NA,NA
"4081","4b","Birth-death constant speciation varying extinction (coalescent approx)",5180.68499,-10355.35904,18.48365007,0,NA,NA,0.063680691,0.063680684,NA,-0.00895167,NA
"4081","4c","Birth-death constant extinction fraction (coalescent approx)",5092.710919,-10179.41089,194.4317927,0,NA,NA,0.054280477,NA,0.009965853,NA,0.890522716
"4081","4d","Birth-death varying speciation and extinction (coalescent approx)",5177.685722,-10347.3532,26.48949174,0,NA,NA,0.060736923,0.060736425,-0.000249079,-0.010554515,NA
"4081","5","Pure birth constant speciation (coalescent approx)",4876.779367,-9751.556912,622.2857749,0,NA,NA,0.030253906,NA,NA,NA,NA
"4081","6","Pure birth varying speciation (coalescent approx)",4944.12593,-9884.24639,489.5962973,0,NA,NA,0.040344435,NA,-0.007928096,NA,NA
"4081-30000","1","Equilibrium constant rate",3033.082981,-6064.16409,2227.557733,0,0.03853,NA,NA,NA,NA,NA,NA
"4081-30000","2","Equilibrium variable rate",3863.229279,-7722.452938,569.2688856,0,0.010490652,0.038749393,NA,NA,NA,NA,NA
"4081-30000","3","Birth-death constant rates (coalescent approx)",3696.010284,-7388.014947,903.706876,0,NA,NA,0.02223629,1.08e-10,NA,NA,NA
